HIP,n_HD,HD,DM,GC,HR,RAJ2000,DEJ2000,Vmag_viz,Fl,Bayer,Cst,SimbadName,RAhms,DEdms,Vmag_hip,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA_icrs,_DE_icrs,distance,x,y,z
53253, ,94510,CP-58  2834 ,14980.0,4257.0,163.3732083333333,-58.85327777777777,3.78,,u,Car,HD  94510,10 53 29.57,-58 51 11.8,3.78,163.3731926,-58.85326474,33.71,79.75,38.65,0.57,0.945, ,163.37356736,-58.8531708,29.664787896766533,-14.702028533422334,4.390351779893252,25.38847788291708
53261, ,94247,BD+55  1418 ,14962.0,4246.0,163.3938333333333,54.58513888888888,5.12,44.0, ,UMa,HD  94247,10 53 34.52,+54 35 06.5,5.12,163.39382839,54.58515228,4.82,-66.85,-9.83,0.62,1.355, ,163.393548,54.58512839,207.46887966804977,-115.21223995162333,34.35976303538925,-169.08247242158834
53273, ,94402,BD-01  2460 ,14975.0,4253.0,163.4323333333333,-2.12925,5.45,,p01,Leo,HD  94402,10 53 43.76,-02 07 45.3,5.45,163.43233719,-2.12924149,10.45,-83.35,15.0,0.81,0.966, ,163.43213446,-2.12920503,95.69377990430623,-91.65759461534839,27.26800384092442,3.555394244467631
53295, ,94334,BD+43  2058 ,14974.0,4248.0,163.49462499999998,43.19002777777777,4.66,45.0,ome,UMa,HD  94334,10 53 58.71,+43 11 24.1,4.66,163.49460834,43.19001538,12.22,44.78,-24.43,0.69,-0.039, ,163.49475762,43.189956,81.83306055646482,-57.20493489508075,16.950711202137796,-56.00820130507077
53355, ,94480,BD+26  2147 ,14999.0,4254.0,163.67583333333332,25.490722222222217,6.19,48.0, ,LMi,HD  94480,10 54 42.20,+25 29 26.6,6.19,163.67584742,25.49072336,8.04,-54.26,-0.42,0.8,0.291, ,163.67570132,25.49072234,124.37810945273634,-107.74453926309215,31.556045625415944,-53.52797730633506
53377, ,94497,BD+34  2178 ,15006.0,4256.0,163.7425833333333,34.03491666666666,5.73,47.0, ,LMi,HD  94497,10 54 58.22,+34 02 05.7,5.73,163.74258356,34.03490757,10.69,-57.68,-45.2,0.77,1.032, ,163.74241439,34.03479771,93.54536950420955,-74.42096022661667,21.702184026363764,-52.357158470578575
53394, ,94776,CP-59  2840 ,15026.0,4271.0,163.82191666666665,-60.51719444444444,5.93,,T,Car,HD  94776,10 55 17.26,-60 31 01.9,5.93,163.82192922,-60.51720824,10.66,-36.09,84.3,0.58,1.065, ,163.82175099,-60.51700334,93.80863039399625,-44.340795523749094,12.863801218688621,81.66073479295012
53417, ,94601,BD+25  2314A,15016.0,4259.0,163.90354166666663,24.749749999999995,4.3,54.0, ,Leo,HD  94601,10 55 36.85,+24 44 59.1,4.3,163.90353339,24.74975451,11.29,-78.41,-14.89,0.78,0.016, ,163.90332353,24.74971832,88.57395925597875,-77.28453065716012,22.30185840132725,-37.08199955813347
53423, ,94672,BD+01  2501 ,15022.0,4265.0,163.92641666666665,0.7369444444444443,5.91,55.0, ,Leo,HD  94672,10 55 42.34,+00 44 13.0,5.91,163.92640433,0.73693069,22.85,103.0,-3.41,1.13,0.425, ,163.9266547,0.7369224,43.76367614879649,-42.04934039293993,12.11591892610583,-0.5628775634532797
53426, ,94600,BD+34  2181 ,15018.0,4258.0,163.93524999999997,33.507,5.02,46.0, ,UMa,HD  94600,10 55 44.46,+33 30 25.2,5.02,163.93526063,33.50699574,13.33,-111.67,-27.59,0.75,1.101, ,163.93493512,33.50692868,75.01875468867217,-60.109334541060186,17.30961315266324,-41.413267784313156
53449,X,94705,BD+06  2369 ,15032.0,4267.0,164.00616666666664,6.185388888888888,5.91,56.0, ,Leo,HD  94705,10 56 01.48,+06 11 07.4,5.91,164.00617929,6.18538415,10.03,-22.45,-5.48,1.02,1.256, ,164.0061244,6.18537083,99.70089730807578,-95.28366630522838,27.311053525864796,-10.742356109192553
53492, ,94747,BD+26  2152 ,15039.0,4270.0,164.1435,25.50025,6.36,50.0, ,LMi,HD  94747,10 56 34.44,+25 30 00.9,6.36,164.14351153,25.50026291,11.56,-23.0,-7.9,0.73,1.036, ,164.14344959,25.50024371,86.50519031141867,-75.10719976109306,21.333212177550962,-37.24178504112843
53502, ,94890,CD-36  6808 ,15047.0,4273.0,164.17916666666665,-37.137472222222215,4.6,,iot,Ant,HD  94890,10 56 43.00,-37 08 14.9,4.6,164.17915128,-37.1374629,16.4,74.96,-124.5,0.65,1.006, ,164.17937983,-37.1377655,60.97560975609757,-46.767735792228976,13.25230406019743,36.81277374896166
53702, ,96124,CP-83   386 ,15164.0,4312.0,164.80899999999997,-84.5938611111111,6.19,,eta,Oct,HD  96124,10 59 14.16,-84 35 37.9,6.19,164.80901947,-84.59387348,9.17,-64.13,-8.02,0.51,0.1, ,164.80736504,-84.59389297,109.05125408942203,-9.915255165150873,2.692242822146343,108.56618056315804
53721, ,95128,BD+41  2147 ,15087.0,4277.0,164.8675833333333,40.4301111111111,5.03,47.0, ,UMa,HD  95128,10 59 28.22,+40 25 48.4,5.03,164.86756582,40.43012281,71.04,-315.92,55.15,0.66,0.624, ,164.86655706,40.43025685,14.076576576576576,-10.343512553948013,2.7971730189013084,-9.128941848038835
53740,M,95272,BD-17  3273 ,15106.0,4287.0,164.94479166666665,-18.29911111111111,4.08,7.0,alf,Crt,HD  95272,10 59 46.75,-18 17 56.8,4.08,164.94478664,-18.29909723,18.71,-462.39,129.11,1.03,1.079, ,164.94360292,-18.29878342,53.44735435595938,-49.002784098787046,13.180877048619708,16.781278808491425
53773, ,95370,CD-41  6276 ,15118.0,4293.0,165.03854166666665,-42.22586111111111,4.37,,i,Vel,HD  95370,11 00 09.25,-42 13 33.1,4.37,165.03852431,-42.22586959,15.99,23.0,4.5,0.75,0.116, ,165.0385998,-42.22585865,62.53908692933083,-44.740345340892134,11.955888533670999,42.029699286368256
53807,M,95345,BD+04  2407 ,15125.0,4291.0,165.14016666666663,3.617527777777777,4.84,58.0,d,Leo,HD  95345,11 00 33.64,+03 37 03.1,4.84,165.14016441,3.61753351,9.54,15.66,-16.24,0.94,1.144, ,165.14020255,3.61749404,104.82180293501048,-101.11427811796527,26.828539533186436,-6.613818696123452
53824, ,95382,BD+06  2384 ,15130.0,4294.0,165.18679166666664,6.101499999999999,4.98,59.0,c,Leo,HD  95382,11 00 44.83,+06 06 05.4,4.98,165.18680144,6.10150342,21.61,-51.03,-22.24,0.78,0.166, ,165.1866767,6.10144936,46.27487274409995,-44.4834757500782,11.76401251516024,-4.918560990574645
53838, ,95310,BD+39  2400 ,15128.0,4288.0,165.21033333333332,39.21213888888888,5.06,49.0, ,UMa,HD  95310,11 00 50.48,+39 12 43.7,5.06,165.21033423,39.21213189,8.09,-80.94,-16.34,0.66,0.255, ,165.21008032,39.21209217,123.60939431396787,-92.60082341472653,24.44832729408886,-78.1450520385119
53907, ,95578,BD-01  2471 ,15151.0,4299.0,165.45695833333332,-2.4845,4.73,61.0,p02,Leo,HD  95578,11 01 49.67,-02 29 04.2,4.73,165.45695372,-2.48449705,6.34,9.58,-36.11,0.78,1.593, ,165.45697703,-2.48458482,157.72870662460568,-152.5314481089211,39.5695866781112,6.83740019231644
53910,M,95418,BD+57  1302 ,15145.0,4295.0,165.4599583333333,56.38233333333333,2.34,48.0,bet,UMa,HD  95418,11 01 50.39,+56 22 56.4,2.34,165.4599615,56.38234478,41.07,81.66,33.74,0.6,0.033, ,165.46031999,56.38242679,24.348672997321646,-13.04885153203337,3.384393455540774,-20.276371257292155
53954, ,95608,BD+20  2547 ,15162.0,4300.0,165.58241666666663,20.17975,4.42,60.0,b,Leo,HD  95608,11 02 19.78,+20 10 47.1,4.42,165.58242155,20.17974575,26.37,-9.6,39.57,0.86,0.053, ,165.58239669,20.17984193,37.92188092529389,-34.473075793243304,8.862459131872857,-13.08177802905074
54049, ,95849,BD+00  2729 ,15195.0,4306.0,165.90262499999997,-0.0008333333333333332,5.95,62.0,p03,Leo,HD  95849,11 03 36.63,-00 00 03.0,5.95,165.9026141,-0.00083195,5.85,-60.23,-0.41,0.78,1.218, ,165.90246771,-0.00083295,170.94017094017096,-165.79199578802408,41.63599605506472,0.0024862240055872806
54061,M,95689,BD+62  1161 ,15185.0,4301.0,165.93266666666665,61.7511111111111,1.81,50.0,alf,UMa,HD  95689,11 03 43.84,+61 45 04.0,1.81,165.93265365,61.75111888,26.38,-136.46,-35.25,0.53,1.061, ,165.93195289,61.7510332,37.90750568612585,-17.403661715166713,4.3609505989808435,-33.39271860931591
54136, ,95934,BD+39  2414 ,15215.0,4309.0,166.1303333333333,38.241361111111104,6.01,51.0, ,UMa,HD  95934,11 04 31.28,+38 14 28.9,6.01,166.13033202,38.2413615,12.41,-72.1,1.36,0.71,0.165, ,166.1301089,38.24136481,80.58017727639,-61.44322911100179,15.171145186003058,-49.87715829969263
54182, ,96097,BD+08  2455 ,15235.0,4310.0,166.25512499999996,7.33611111111111,4.62,63.0,chi,Leo,HD  96097,11 05 01.23,+07 20 10.0,4.62,166.25512463,7.33612254,34.54,-344.41,-47.4,0.87,0.332, ,166.25428061,7.33600733,28.951939779965258,-27.892643421683957,6.822642145448616,-3.6968654463848116
54196, ,96094,BD+25  2335 ,15239.0,,166.31441666666663,25.201888888888885,7.8,51.0, ,LMi,HD  96094,11 05 15.73,+25 12 07.4,7.6,166.31555535,25.20205348,16.68,-400.5,-62.33,1.0,0.594, ,166.31447951,25.20190198,59.95203836930455,-52.70528664101209,12.834115113608654,-25.52812476414906
54204, ,96202,CD-26  8338 ,15248.0,4314.0,166.3334583333333,-27.29358333333333,4.92,,chi01,Hya,HD  96202,11 05 20.03,-27 17 36.9,4.92,166.33346925,-27.29359566,22.98,-190.74,-6.87,0.74,0.369, ,166.33294757,-27.29361236,43.51610095735422,-37.576499019615575,9.1369192870716,19.954309557111063
54255, ,96314,CD-26  8342 ,15260.0,4317.0,166.48979166666663,-27.28780555555555,5.69,,chi02,Hya,HD  96314,11 05 57.55,-27 17 16.1,5.69,166.48978075,-27.28781183,4.08,34.44,-17.1,0.68,-0.067, ,166.48987494,-27.28785339,245.09803921568627,-211.794752239262,50.88733324808545,112.36774922628821
54301,X,96566,CP-61  2067 ,15288.0,4325.0,166.63529166666663,-62.42413888888888,4.62,,z,Car,HD  96566,11 06 32.47,-62 25 26.9,4.62,166.6353096,-62.42413654,8.82,-36.83,9.57,0.51,0.988, ,166.63511623,-62.42411328,113.37868480725623,-51.064168558584555,12.13196738300085,100.49871753142637
54336, ,96436,BD+02  2387 ,15282.0,4319.0,166.72679166666666,1.955722222222222,5.52,65.0,p04,Leo,HD  96436,11 06 54.43,+01 57 20.6,5.52,166.72679525,1.95573365,16.05,-383.06,-85.67,0.92,0.955, ,166.72586366,1.95552542,62.30529595015576,-60.60556995037125,14.296630012825245,-2.1263030601344926
54347, ,96418,BD+26  2176 ,15284.0,,166.77045833333332,25.537166666666664,6.86,52.0, ,LMi,HD  96418,11 07 04.91,+25 32 13.8,6.86,166.77044383,25.53716248,18.0,-57.8,-14.38,0.88,0.513, ,166.77028813,25.53712753,55.55555555555556,-48.797753788991834,11.471957249372931,-23.949805324969
54388, ,96528,BD+24  2318 ,15302.0,4322.0,166.91549999999998,23.32375,6.48,64.0, ,Leo,HD  96528,11 07 39.72,+23 19 25.5,6.48,166.91548362,23.32373831,13.23,-17.17,9.83,0.93,0.164, ,166.91543817,23.3237622,75.58578987150416,-67.60704495221067,15.713373509435355,-29.926392971454515
54461,X,96919,CP-61  2075 ,15331.0,4338.0,167.1417083333333,-61.94716666666666,5.11,,z02,Car,HD  96919,11 08 34.01,-61 56 49.8,5.11,167.14169012,-61.94717969,0.59,-5.82,2.03,0.55,0.195,P,167.14166004,-61.94717476,1694.9152542372883,-777.1057696075985,177.38571397742695,1495.7869669059
54463, ,96918,CP-58  3189 ,15329.0,4337.0,167.14749999999998,-58.97505555555555,3.93,,x,Car,HD  96918,11 08 35.40,-58 58 30.2,3.93,167.14748181,-58.97504198,0.55,-5.03,2.09,0.54,1.225, ,167.14745809,-58.9750369,1818.181818181818,-913.6328396036838,208.45284369158023,1558.0781656648503
54487, ,96738,BD+25  2344 ,15319.0,4332.0,167.20449999999997,24.65844444444444,5.7,67.0, ,Leo,HD  96738,11 08 49.08,+24 39 30.4,5.7,167.20451678,24.6584498,7.99,10.25,6.08,0.76,0.081, ,167.20454419,24.65846458,125.15644555694617,-110.91893369522109,25.19100239497277,-52.21627534304272
54539, ,96833,BD+45  1897 ,15340.0,4335.0,167.41608333333332,44.49855555555555,3.0,52.0,psi,UMa,HD  96833,11 09 39.86,+44 29 54.8,3.0,167.41608092,44.49855337,22.21,-62.35,-27.38,0.68,1.144, ,167.41586845,44.49848682,45.02476361999099,-31.343267098052692,6.996812960053249,-31.55746433188546
54682, ,97277,BD-22  3095 ,15385.0,4343.0,167.91454166666665,-22.825611111111108,4.46,11.0,bet,Crt,HD  97277,11 11 39.49,-22 49 32.2,4.46,167.91452617,-22.82560642,12.26,4.73,-99.06,0.75,0.025, ,167.91453864,-22.82584719,81.56606851549755,-73.51238839416614,15.740176659166139,31.641730742776208
54742,X,97411,BD-17  3321 ,15405.0,4347.0,168.12658333333331,-18.499805555555557,6.11,,psi,Crt,HD  97411,11 12 30.38,-18 29 59.3,6.11,168.12660137,-18.49980038,6.81,-19.65,-25.54,1.09,-0.004, ,168.12655101,-18.49986246,146.84287812041117,-136.27531559700876,28.6516846687934,46.59345639960202
54751, ,97534,CP-59  3190 ,15415.0,4352.0,168.1500833333333,-60.31763888888888,4.59,,y,Car,HD  97534,11 12 36.02,-60 19 03.5,4.59,168.15008453,-60.3176307,0.26,-6.23,2.33,0.55,0.541, ,168.15005395,-60.31762504,3846.1538461538457,-1863.9928477885078,391.1035071324022,3341.476936683245
54849, ,97585,BD+00  2761 ,15430.0,4356.0,168.43991666666665,-0.0694999999999999,5.4,69.0,p05,Leo,HD  97585,11 13 45.58,-00 04 10.2,5.4,168.43991709,-0.06950857,6.84,-48.14,2.73,0.75,-0.02, ,168.43980008,-0.06950193,146.19883040935673,-143.23309612785312,29.297555142445553,0.1773396977590082
54872,M,97603,BD+21  2298 ,15438.0,4357.0,168.52670833333332,20.52402777777777,2.56,68.0,del,Leo,HD  97603,11 14 06.41,+20 31 26.5,2.56,168.52671705,20.52403384,56.52,143.31,-130.43,0.83,0.128, ,168.52708898,20.52371682,17.692852087756545,-16.23869706294835,3.2959180331968976,-6.2031167178662105
54879,M,97633,BD+16  2234 ,15441.0,4359.0,168.56016666666665,15.42975,3.33,70.0,the,Leo,HD  97633,11 14 14.44,+15 25 47.1,3.33,168.56017036,15.4297631,18.36,-59.01,-79.37,0.77,-0.003, ,168.56002157,15.42957019,54.46623093681918,-51.46007351461464,10.413406921470004,-14.49110425817358
54951, ,97778,BD+23  2322 ,15460.0,4362.0,168.801,23.09552777777777,4.56,72.0, ,Leo,HD  97778,11 15 12.24,+23 05 43.9,4.56,168.80101292,23.09552528,0.49,-22.24,-9.48,1.3,1.657, ,168.80095415,23.09550224,2040.8163265306123,-1841.5036650728189,364.5941443138833,-800.5414668143716
55016, ,97907,BD+14  2367 ,15487.0,4365.0,168.96624999999997,13.307583333333332,5.31,73.0,n,Leo,HD  97907,11 15 51.90,+13 18 27.3,5.31,168.9662367,13.30759308,6.82,5.07,-6.16,0.81,1.189, ,168.96624936,13.30757811,146.6275659824047,-140.05269727216663,27.30911132796922,-33.750518976630154
55084, ,98058,BD-02  3315 ,15511.0,4368.0,169.16566666666665,-3.6515277777777775,4.45,74.0,phi,Leo,HD  98058,11 16 39.76,-03 39 05.5,4.45,169.16568371,-3.65151412,16.69,-108.15,-35.76,0.89,0.21, ,169.16542031,-3.65160104,59.916117435590174,-58.72862990758182,11.239562046543304,3.8159406095512916
55137, ,98118,BD+02  2409 ,15520.0,4371.0,169.32237499999997,2.0109166666666662,5.18,75.0, ,Leo,HD  98118,11 17 17.37,+02 00 39.3,5.18,169.32236746,2.01090315,7.99,55.1,-142.89,0.8,1.511, ,169.32250147,2.01055585,125.15644555694617,-122.91364833776097,23.17506497000731,-4.391728633009692
55219,M,98262,BD+33  2098 ,15547.0,4377.0,169.6198333333333,33.094249999999995,3.49,54.0,nu.,UMa,HD  98262,11 18 28.76,+33 05 39.3,3.49,169.61981385,33.09423881,7.74,-26.61,27.51,0.79,1.4, ,169.61973665,33.09430567,129.19896640826872,-106.46801446446563,19.502443584377534,-70.54494674459296
55249, ,98366,BD+02  2411 ,15556.0,4381.0,169.7290833333333,1.6505277777777776,5.9,76.0, ,Leo,HD  98366,11 18 54.98,+01 39 01.9,5.9,169.72908955,1.65053072,10.48,-38.19,-55.95,0.9,1.04, ,169.72899669,1.65039473,95.41984732824427,-93.85185329503679,17.006564392391752,-2.7483931304979627
55266, ,98353,BD+38  2225 ,15558.0,4380.0,169.7830833333333,38.18572222222222,4.76,55.0, ,UMa,HD  98353,11 19 07.94,+38 11 08.6,4.76,169.78309755,38.18572227,17.82,-57.15,-68.1,0.75,0.113, ,169.78292083,38.18555675,56.116722783389456,-43.40894596450712,7.823734349091505,-34.69206201760177
55282,M,98430,BD-13  3345 ,15567.0,4382.0,169.83549999999997,-14.779055555555551,3.56,12.0,del,Crt,HD  98430,11 19 20.52,-14 46 44.6,3.56,169.83551103,-14.77904358,16.75,-124.47,206.61,0.82,1.112, ,169.83519815,-14.7785414,59.70149253731343,-56.820362934174206,10.187255811371136,15.229392182398433
55425, ,98718,CP-53  4498 ,15601.0,4390.0,170.2518333333333,-54.491027777777774,3.9,,pi.,Cen,HD  98718,11 21 00.44,-54 29 27.7,3.9,170.25184266,-54.49101395,10.15,-35.32,-2.2,0.53,-0.157, ,170.25169486,-54.4910193,98.52216748768473,-56.39843364259395,9.689165430388217,80.19946534981327
55434, ,98664,BD+06  2437 ,15600.0,4386.0,170.28437499999998,6.02936111111111,4.05,77.0,sig,Leo,HD  98664,11 21 08.25,+06 01 45.7,4.05,170.28436733,6.02935289,15.24,-91.76,-12.83,0.81,-0.058, ,170.28414306,6.02932171,65.61679790026247,-64.31791492154606,11.012115853087309,-6.892263145501315
55533, ,98824,BD+18  2481 ,15618.0,,170.6207083333333,17.436944444444443,7.31,71.0, ,Leo,HD  98824,11 22 29.02,+17 26 13.4,7.03,170.62091024,17.43705155,4.22,-117.34,-18.13,1.07,1.064, ,170.6206113,17.43700748,236.96682464454977,-223.0551591241354,36.84371910842532,-71.00853703947777
55560, ,98839,BD+44  2083 ,15625.0,4392.0,170.7067083333333,43.48275,4.99,56.0, ,UMa,HD  98839,11 22 49.61,+43 28 57.9,4.99,170.70672415,43.48273665,6.63,-36.87,-13.85,0.63,0.998, ,170.70660064,43.48270299,150.82956259426848,-108.00272312269517,17.67314010170429,-103.79127549754041
55598, ,98991,BD-17  3367 ,15644.0,4395.0,170.8419583333333,-18.779888888888888,5.08,13.0,lam,Crt,HD  98991,11 23 22.07,-18 46 47.6,5.08,170.84196837,-18.77990277,22.8,-305.91,-29.06,0.84,0.439, ,170.84118303,-18.7799734,43.859649122807014,-40.99535167256078,6.608992880245068,14.119885818507333
55642, ,99028,BD+11  2348 ,15652.0,4399.0,170.9807083333333,10.529694444444443,4.0,78.0,iot,Leo,HD  99028,11 23 55.37,+10 31 46.9,4.0,170.98070334,10.52969772,41.26,140.75,-77.8,1.16,0.423, ,170.9810513,10.52950862,24.23654871546292,-23.533789479560248,3.7355091848733215,-4.429110237787478
55650, ,99055,BD+02  2418 ,15656.0,4400.0,171.00974999999997,1.4077499999999998,5.39,79.0, ,Leo,HD  99055,11 24 02.34,+01 24 27.9,5.39,171.00973642,1.40776375,8.93,-16.47,0.7,0.83,0.938, ,171.00969638,1.40776545,111.98208286674132,-110.57299333442559,17.49375400636287,-2.7511086862677345
55687, ,99167,BD-10  3260 ,15665.0,4402.0,171.15254166666665,-10.859388888888889,4.81,14.0,eps,Crt,HD  99167,11 24 36.61,-10 51 33.8,4.81,171.15252245,-10.85938276,8.95,-24.14,24.46,0.74,1.556, ,171.15246271,-10.85932331,111.73184357541899,-108.42535146978621,16.87710454522816,21.050210677916393
55705, ,99211,BD-16  3244 ,15669.0,4405.0,171.22074999999998,-17.684027777777775,4.06,15.0,gam,Crt,HD  99211,11 24 52.98,-17 41 02.5,4.06,171.22076335,-17.68401748,38.9,-97.01,3.22,0.82,0.216, ,171.22051587,-17.68400965,25.706940874035993,-24.205232877503384,3.738192379963719,7.80893258886212
55765, ,99285,BD+17  2356 ,15677.0,4408.0,171.40191666666664,16.456555555555553,5.58,81.0, ,Leo,HD  99285,11 25 36.46,+16 27 23.6,5.58,171.4019142,16.45655059,21.15,-141.15,-4.89,0.8,0.39, ,171.40155647,16.4565387,47.28132387706856,-44.83482686878729,6.779095937035542,-13.394242998041788
55791, ,99329,BD+04  2463 ,15688.0,4410.0,171.45874999999998,3.860194444444444,6.35,80.0, ,Leo,HD  99329,11 25 50.10,+03 51 36.7,6.35,171.45876249,3.86019417,16.28,-83.06,-34.72,0.85,0.345, ,171.45856015,3.86010978,61.425061425061415,-60.6059978257655,9.102239630281456,-4.135266899343852
55846, ,99491,BD+03  2502 ,15705.0,4414.0,171.69062499999998,3.012666666666666,6.49,83.0, ,Leo,HD  99491,11 26 45.75,+03 00 45.6,6.49,171.69060734,3.01265989,56.59,-726.28,181.91,1.4,0.778,D,171.68883963,3.01310203,17.670966601873122,-17.46129359288085,2.5502452230642456,-0.9287281679649413
55874, ,99564,BD-11  3098 ,15714.0,4416.0,171.78991666666664,-12.356805555555551,5.93,16.0,kap,Crt,HD  99564,11 27 09.58,-12 21 24.5,5.93,171.78989699,-12.3568071,14.91,-98.3,23.82,0.77,0.49, ,171.7896524,-12.3567492,67.0690811535882,-64.84389189181891,9.355796535345538,14.352714109112526
55945, ,99648,BD+03  2504 ,15729.0,4418.0,171.98429166666665,2.856277777777777,4.95,84.0,tau,Leo,HD  99648,11 27 56.23,+02 51 22.6,4.95,171.98429124,2.85629071,5.25,17.32,-10.41,0.84,1.0, ,171.98433339,2.85626541,190.47619047619045,-188.38089274581773,26.52787696283922,-9.491582083887339
56034, ,99787,BD+40  2433 ,15751.0,4422.0,172.2673333333333,39.33694444444444,5.3,57.0, ,UMa,HD  99787,11 29 04.16,+39 20 13.0,5.3,172.26734378,39.33694235,15.59,-53.83,13.22,0.67,0.019, ,172.26717462,39.33697448,64.14368184733804,-49.15962521202984,6.675184582440471,-40.659378754915
56080, ,99902,BD+16  2266 ,15765.0,4426.0,172.42441666666664,15.413388888888887,5.74,85.0, ,Leo,HD  99902,11 29 41.86,+15 24 48.2,5.74,172.42442712,15.4133855,7.49,-28.06,-47.74,0.84,1.371, ,172.42435637,15.41326947,133.5113484646195,-127.58598906739621,16.96826978217176,-35.48483314227
56127, ,99998,BD-02  3360 ,15779.0,4432.0,172.57866666666663,-3.003472222222222,4.77,87.0,e,Leo,HD  99998,11 30 18.88,-03 00 12.5,4.77,172.57867422,-3.00345887,5.4,19.78,-17.14,0.99,1.529, ,172.57872236,-3.00350053,185.18518518518516,-183.38166784149797,23.886555113151946,9.703050889704532
56146, ,100006,BD+19  2459 ,15784.0,4433.0,172.62116666666665,18.40975,5.54,86.0, ,Leo,HD 100006,11 30 29.08,+18 24 35.1,5.54,172.6211703,18.40973855,10.03,-81.49,25.91,0.89,1.056, ,172.62096155,18.40980153,99.70089730807578,-93.8150327744019,12.149204554516533,-31.486590451585638
56148, ,99984,BD+43  2122 ,15782.0,4431.0,172.62987499999997,43.17305555555555,5.94,58.0, ,UMa,HD  99984,11 30 31.17,+43 10 23.0,5.94,172.62987804,43.17304329,17.82,-49.2,81.81,0.72,0.524, ,172.62971407,43.17324213,56.116722783389456,-40.58727297797825,5.249847969589289,-38.395298468107484
56211,M,100029,BD+70   665 ,15799.0,4434.0,172.85120833333332,69.3311111111111,3.82,1.0,lam,Dra,HD 100029,11 31 24.29,+69 19 52.0,3.82,172.85120199,69.33112161,9.76,-41.14,-18.79,0.54,1.613, ,172.8509187,69.33107594,102.45901639344262,-35.88350441440859,4.500561627436499,-95.8643265051735
56242, ,100180,BD+15  2345 ,15811.0,4437.0,172.9380833333333,14.36497222222222,6.27,88.0, ,Leo,HD 100180,11 31 45.14,+14 21 53.9,6.27,172.93809402,14.3649637,43.42,-327.88,-188.71,1.1,0.57, ,172.93727137,14.36450503,23.030861354214647,-22.1415493054131,2.7429316287776606,-5.713903670247636
